date,num,num_cb,sum_mood,sum_mood_cb,mood_economy,mood_cb,mood_cb_without_mood_economy,indicator
2022-11-25,23,1,-2.215116836989182,0.0027149858215125278,-0.09630942769518183,0.0027149858215125278,0.09902441351669436,0.5247561033791736
2022-11-26,24,20,-2.695811922196299,-5.902205706413952,-0.11232549675817911,-0.2951102853206976,-0.1827847885625185,0.4543038028593704
2022-11-27,30,7,-6.71257875932497,-2.139172509778291,-0.22375262531083231,-0.30559607282547013,-0.08184344751463782,0.4795391381213405
2022-11-28,128,15,-26.887686569913058,-2.7366328468342545,-0.21006005132744576,-0.1824421897889503,0.027617861538495464,0.5069044653846239
2022-11-29,91,21,-17.36497508372122,-4.44717108347686,-0.1908239020189145,-0.2117700515941362,-0.0209461495752217,0.4947634626061946
2022-11-30,38,153,-6.226428028036025,-31.406452593160793,-0.16385336915884277,-0.20527093198144308,-0.04141756282260031,0.4896456092943499
2022-12-01,112,57,-20.3419275223132,-10.057973328774096,-0.1816243528777964,-0.17645567243463328,0.005168680443163126,0.5012921701107907
2022-12-02,108,38,-14.43421912958729,-9.708544564200565,-0.13365017712580826,-0.2554880148473833,-0.12183783772157505,0.46954054056960626
2022-12-03,107,7,-23.916110109814326,-0.7285632930725114,-0.2235150477552741,-0.1040804704389302,0.11943457731634388,0.529858644329086
2022-12-04,176,1,-34.67328194783477,-0.03437833487987518,-0.1970072837945157,-0.03437833487987518,0.16262894891464053,0.5406572372286601
2022-12-05,103,24,-19.346254714444513,-3.2791577963071177,-0.18782771567421858,-0.1366315748461299,0.05119614082808868,0.5127990352070222
2022-12-06,71,17,-7.957686140201986,-4.275000698471558,-0.1120800864817181,-0.2514706293218564,-0.13939054284013827,0.4651523642899654
2022-12-07,55,0,-9.47713000040676,0.0,-0.17231145455285019,,,
2022-12-08,70,17,-16.33764745683584,-4.560557190590771,-0.2333949636690834,-0.2682680700347512,-0.034873106365667816,0.49128172340858306
2022-12-09,205,39,-31.104535772828967,-3.1886353372537997,-0.15172944279428766,-0.08175988044240512,0.06996956235188254,0.5174923905879706
2022-12-10,146,59,-29.495061952940887,-10.951707771469955,-0.20202097228041704,-0.18562216561813483,0.016398806662282217,0.5040997016655706
2022-12-11,57,11,-6.551525252172723,-0.20139342523179948,-0.11493903951180216,-0.018308493202890862,0.0966305463089113,0.5241576365772278
2022-12-12,91,8,-15.996427281323122,-0.010822637821547687,-0.17578491517937497,-0.0013528297276934609,0.1744320854516815,0.5436080213629204
2022-12-13,70,2,-13.118909564960632,-0.43750197254121304,-0.1874129937851519,-0.21875098627060652,-0.03133799248545463,0.49216550187863634
2022-12-14,58,16,-9.468685158455628,-3.736691005207831,-0.163253192387166,-0.23354318782548944,-0.07028999543832343,0.48242750114041916
2022-12-15,365,30,-50.56320883607259,-5.505545498104766,-0.13852933927691122,-0.18351818327015887,-0.04498884399324765,0.48875278900168806
2022-12-16,234,155,-36.97890729320352,-27.75260633349535,-0.15802951834702358,-0.17904907311932483,-0.021019554772301247,0.49474511130692467
2022-12-17,131,25,-22.792840699781664,-4.487193404725986,-0.1739911503800127,-0.17948773618903943,-0.005496585809026733,0.4986258535477433
2022-12-18,37,22,-8.528725077936542,-3.637156631637481,-0.23050608318747412,-0.1653253014380673,0.06518078174940681,0.5162951954373517
2022-12-19,241,24,-32.61954761936795,-2.620776061579818,-0.1353508199973774,-0.10919900256582575,0.026151817431551636,0.506537954357888
2022-12-20,208,10,-40.133017265150556,-1.416058124625124,-0.1929471983901469,-0.14160581246251241,0.051341385927634486,0.5128353464819086
2022-12-21,123,7,-13.396782252646517,-0.7001847844367148,-0.10891692888330502,-0.10002639777667355,0.008890531106631475,0.5022226327766579
2022-12-22,155,28,-21.576123713719426,-5.479323829320492,-0.13920079815302855,-0.19569013676144614,-0.056489338608417594,0.4858776653478956
2022-12-23,171,12,-32.92081385273195,-1.9624499100027606,-0.19251937925574242,-0.16353749250023006,0.02898188675551236,0.5072454716888781
2022-12-24,89,7,-17.029304304043762,-1.4025733310263604,-0.19134049779824452,-0.20036761871805148,-0.009027120919806952,0.49774321977004826
2022-12-25,77,9,-14.341714712965768,-2.160727184440475,-0.18625603523332165,-0.24008079827116388,-0.05382476303784223,0.4865438092405394
2022-12-26,257,37,-31.946646888492978,-7.639137894671876,-0.12430601902137346,-0.20646318634248315,-0.08215716732110968,0.4794607081697226
2022-12-27,214,155,-34.8744528072566,-25.49765141219541,-0.16296473274418974,-0.1645009768528736,-0.0015362441086838596,0.499615938972829
2022-12-28,132,51,-18.620964443631237,-10.502917029720265,-0.1410679124517518,-0.20593954960235814,-0.06487163715060634,0.4837820907123484
2022-12-29,158,21,-24.294800300587667,-3.6049922102247365,-0.1537645588644789,-0.17166629572498746,-0.017901736860508555,0.49552456578487286
2022-12-30,144,33,-23.579440662404522,-7.122655347295222,-0.1637461157111425,-0.21583804082712793,-0.05209192511598543,0.48697701872100363
2022-12-31,43,0,-8.892672969144769,0.0,-0.2068063481196458,,,
2023-01-01,45,5,-6.282101957593113,-0.5441792017663829,-0.1396022657242914,-0.10883584035327658,0.03076642537101483,0.5076916063427537
2023-01-02,79,80,-15.374709380368586,-16.756302483030595,-0.19461657443504538,-0.20945378103788242,-0.01483720660283705,0.49629069834929074
2023-01-03,140,24,-22.07233574836573,-3.7521108420332894,-0.15765954105975521,-0.15633795175138707,0.0013215893083681485,0.5003303973270921
2023-01-04,74,2,-17.921602888280177,-0.25811786972917616,-0.242183822814597,-0.12905893486458808,0.11312488795000891,0.5282812219875023
2023-01-05,31,0,-4.251917987203342,0.0,-0.1371586447484949,,,
2023-01-06,39,7,-9.40768123701855,-0.5909519631532021,-0.24122259582098848,-0.08442170902188602,0.15680088679910248,0.5392002216997757
2023-01-07,100,5,-15.415002396446653,-0.3907605553540634,-0.15415002396446653,-0.07815211107081269,0.07599791289365385,0.5189994782234134
2023-01-08,40,0,-7.936323642890784,0.0,-0.1984080910722696,,,
2023-01-09,105,36,-16.26967807908659,-4.574010809417814,-0.1549493150389199,-0.1270558558171615,0.0278934592217584,0.5069733648054396
2023-01-10,88,13,-15.03010456492484,-3.3398991776193725,-0.17079664278323684,-0.25691532135533635,-0.08611867857209951,0.4784703303569751
2023-01-11,118,129,-17.006575517982128,-10.150840468515526,-0.1441235213388316,-0.07868868580244594,0.06543483553638567,0.5163587088840964
2023-01-12,83,58,-11.716579969710438,-8.607830829612794,-0.14116361409289685,-0.1484108763726344,-0.007247262279737543,0.49818818443006563
2023-01-13,98,45,-13.514988030918175,-7.87375647391309,-0.13790804113181812,-0.17497236608695757,-0.03706432495513945,0.49073391876121514
2023-01-14,40,7,-6.782880536513403,-0.2604029793292284,-0.16957201341283507,-0.0372004256184612,0.13237158779437386,0.5330928969485935
2023-01-15,38,11,-6.958018332254142,-1.0155130716302665,-0.1831057455856353,-0.09231937014820604,0.09078637543742926,0.5226965938593573
2023-01-16,109,14,-19.490682857023785,-2.9893590330611914,-0.17881360419287876,-0.21352564521865652,-0.03471204102577777,0.49132198974355556
2023-01-17,120,26,-18.822245819304953,-3.9725143458199454,-0.15685204849420795,-0.15278901330076713,0.0040630351934408115,0.5010157587983602
2023-01-18,122,67,-17.969255557807628,-9.644383143458981,-0.14728897998202975,-0.14394601706655197,0.003342962915477782,0.5008357407288695
2023-01-19,76,35,-16.49094531533774,-8.646198726230068,-0.21698612257023342,-0.2470342493208591,-0.03004812675062568,0.4924879683123436
2023-01-20,66,16,-10.075211429502815,-2.351630833611125,-0.15265471862883054,-0.14697692710069532,0.005677791528135218,0.5014194478820339
2023-01-21,85,0,-16.739388146452256,0.0,-0.19693397819355596,,,
2023-01-22,116,105,-10.210039849291206,-8.6511651455221,-0.08801758490768281,-0.08239204900497238,0.005625535902710435,0.5014063839756776
2023-01-23,187,14,-22.69604504405288,-0.8819771823473275,-0.12136922483450738,-0.06299837016766625,0.058370854666841124,0.5145927136667103
2023-01-24,71,14,-10.156713356002001,-3.3669802027288824,-0.14305230078876058,-0.2404985859092059,-0.09744628512044531,0.47563842871988865
2023-01-25,89,39,-8.380864850594662,-7.008030650627916,-0.09416702079319846,-0.17969309360584398,-0.08552607281264553,0.47861848179683864
2023-01-26,37,11,-4.06675055710366,-2.2799198153225007,-0.10991217721901783,-0.20726543775659098,-0.09735326053757315,0.4756616848656067
2023-01-27,156,208,-24.24868010096543,-49.39846675164881,-0.1554402570574707,-0.23749262861369622,-0.08205237155622552,0.4794869071109436
2023-01-28,150,32,-28.96037317403534,-5.845001835186849,-0.19306915449356893,-0.18265630734958904,0.010412847143979886,0.502603211785995
2023-01-29,90,32,-7.609241850106628,-4.013694777677301,-0.08454713166785142,-0.12542796180241567,-0.04088083013456424,0.48977979246635894
2023-01-30,139,18,-23.294429863337427,-2.3977563358203042,-0.1675858263549455,-0.13320868532335023,0.03437714103159528,0.5085942852578988
2023-01-31,66,111,-11.600765986659098,-25.09140504813695,-0.17576918161604693,-0.2260486941273599,-0.05027951251131296,0.4874301218721718
2023-02-01,145,49,-32.78863411665952,-13.454383633230464,-0.22612851114937602,-0.2745792578210299,-0.04845074667165386,0.4878873133320865
2023-02-02,133,29,-25.17261258077633,-5.368847148143686,-0.18926776376523557,-0.18513266028081676,0.004135103484418812,0.5010337758711048
2023-02-03,103,29,-20.656874916894594,-4.209535423899069,-0.20055218365917082,-0.1451563939275541,0.05539578973161671,0.5138489474329042
2023-02-04,56,2,-5.248945831393939,-0.3525644945912063,-0.09373117556060606,-0.17628224729560316,-0.0825510717349971,0.4793622320662507
2023-02-05,33,1,-1.5612560466106515,0.028217006474733353,-0.047310789291231864,0.028217006474733353,0.07552779576596522,0.5188819489414913
2023-02-06,184,40,-39.13231530730263,-6.516331655046088,-0.21267562667012302,-0.1629082913761522,0.049767335293970816,0.5124418338234927
2023-02-07,97,37,-19.189818089857,-4.402820040631923,-0.19783317618409277,-0.11899513623329522,0.07883803995079755,0.5197095099876994
2023-02-08,168,13,-27.055314512297628,-3.2425815402530134,-0.16104353876367636,-0.2494293492502318,-0.08838581048655544,0.47790354737836116
2023-02-09,78,18,-14.848374699606211,-3.988428647076944,-0.19036377820007963,-0.22157936928205244,-0.031215591081972804,0.4921961022295068
2023-02-10,74,124,-12.318328255831148,-16.371633910079254,-0.16646389534906955,-0.13202930572644558,0.03443458962262397,0.508608647405656
2023-02-11,20,18,-2.6221643856406445,-2.751300032789004,-0.13110821928203223,-0.15285000182161135,-0.02174178253957912,0.4945645543651052
2023-02-12,57,64,-9.586065561918076,-9.21856191031111,-0.16817658880558028,-0.14404002984861108,0.0241365589569692,0.5060341397392423
2023-02-13,31,23,-1.9154332062462345,-6.202249173889868,-0.06178816794342692,-0.26966300756042905,-0.20787483961700212,0.4480312900957495
2023-02-14,15,7,-3.124836662042071,-0.8085679900832474,-0.20832244413613807,-0.11550971286903534,0.09281273126710272,0.5232031828167757
2023-02-15,91,120,-13.66626930149505,-26.564475805527763,-0.15017878353291264,-0.22137063171273136,-0.07119184817981872,0.48220203795504535
2023-02-16,65,101,-8.021365483291447,-16.373274687153753,-0.12340562281986842,-0.16211163056587874,-0.038706007746010324,0.4903234980634974
2023-02-17,60,42,-11.855483662628103,-8.521287166513503,-0.19759139437713505,-0.20288778967889293,-0.005296395301757878,0.4986759011745605
2023-02-18,32,189,-6.970009329554159,-39.21551252591598,-0.21781279154856747,-0.20748948426410574,0.010323307284461736,0.5025808268211154
2023-02-19,35,24,-4.404420225022477,-4.309910702751949,-0.12584057785778505,-0.17957961261466457,-0.05373903475687952,0.4865652413107801
2023-02-20,73,31,-11.99322438814852,-4.8379391494672745,-0.1642907450431304,-0.15606255320862175,0.008228191834508652,0.5020570479586272
2023-02-21,130,20,-19.83276617033698,-4.919633223398705,-0.15255973977182294,-0.24598166116993525,-0.09342192139811231,0.47664451965047194
2023-02-22,47,13,-7.069587217672961,-2.0108207796001807,-0.15041674931219065,-0.1546785215077062,-0.004261772195515545,0.4989345569511211
2023-02-23,33,19,-5.446330279446556,-4.825759437168017,-0.1650403114983805,-0.2539873387983167,-0.0889470272999362,0.47776324317501595
2023-02-24,30,11,-6.198119034554111,-1.4995412500575185,-0.20660396781847037,-0.13632193182341076,0.07028203599505961,0.5175705089987649
2023-02-25,35,52,-4.675997325335629,-5.486346578327357,-0.133599923581018,-0.10550666496783379,0.028093258613184208,0.5070233146532961
2023-02-26,30,12,-6.311740155913867,-1.7738753628218547,-0.21039133853046224,-0.1478229469018212,0.06256839162864103,0.5156420979071603
2023-02-27,50,24,-8.648502098862082,-2.8254655887431,-0.17297004197724164,-0.11772773286429583,0.05524230911294581,0.5138105772782364
2023-02-28,59,21,-6.779538049813709,-3.737701607402414,-0.11490742457311372,-0.17798579082868637,-0.06307836625557266,0.4842304084361068
2023-03-01,97,46,-15.03998020781728,-6.191831324322266,-0.15505134234863174,-0.13460502878961447,0.02044631355901727,0.5051115783897543
2023-03-02,57,75,-8.296541242976673,-17.62022914380941,-0.14555335513994164,-0.23493638858412547,-0.08938303344418383,0.47765424163895404
2023-03-03,63,18,-12.62837811090867,-3.6845742599252844,-0.20045044620489952,-0.20469856999584912,-0.004248123790949604,0.4989379690522626
2023-03-04,25,20,-4.254144814229221,-0.671544732467737,-0.17016579256916883,-0.03357723662338685,0.13658855594578198,0.5341471389864455
2023-03-05,6,2,-0.4789880668540718,-0.2611680328845978,-0.07983134447567863,-0.1305840164422989,-0.050752671966620255,0.48731183200834494
2023-03-06,75,12,-12.81334202796279,0.7365748905576766,-0.1708445603728372,0.06138124087980638,0.23222580125264358,0.5580564503131609
2023-03-07,54,26,-8.743647516312194,-3.261141348062665,-0.16191939845022582,-0.1254285133870256,0.036490885063200224,0.5091227212658
2023-03-08,51,9,-2.9000553442456294,-0.5297490431694314,-0.056863830279326066,-0.058861004796603486,-0.0019971745172774197,0.49950070637068067
2023-03-09,43,12,-6.926296767574968,-1.2960625157284085,-0.16107666901337134,-0.10800520964403404,0.0530714593693373,0.5132678648423343
2023-03-10,53,18,-6.592158498591743,-2.8781650855671614,-0.1243803490300329,-0.15989806030928674,-0.03551771127925385,0.49112057218018657
2023-03-11,40,17,-4.106774373285589,-3.1040788091049762,-0.10266935933213972,-0.18259287112382214,-0.07992351179168242,0.4800191220520794
2023-03-12,36,67,-4.929660692374455,-9.736463562512654,-0.13693501923262374,-0.14532035167929333,-0.008385332446669586,0.4979036668883326
2023-03-13,103,31,-16.484455097204773,-4.094990636964212,-0.16004325337092012,-0.13209647216013587,0.027946781210784255,0.506986695302696
2023-03-14,171,23,-24.07469827074965,-3.44250946782995,-0.14078770918567046,-0.1496743246882587,-0.008886615502588235,0.49777834612435296
2023-03-15,107,50,-11.48839854473772,-2.9673510990833165,-0.10736821069848336,-0.05934702198166633,0.04802118871681703,0.5120052971792043
2023-03-16,142,30,-20.37293521135871,-3.7852746021962957,-0.14347137472787821,-0.12617582007320985,0.017295554654668366,0.5043238886636671
2023-03-17,64,179,-14.183634104119847,-24.583867157649365,-0.2216192828768726,-0.13734003998686797,0.08427924289000463,0.5210698107225011
2023-03-18,38,30,-8.05389699137595,-4.296791159038548,-0.21194465766778817,-0.1432263719679516,0.06871828569983657,0.5171795714249592
2023-03-19,67,16,-4.789683992494247,-4.301895740267355,-0.07148782078349622,-0.2688684837667097,-0.19738066298321347,0.4506548342541966
2023-03-20,100,27,-16.245892265229486,-7.627319206032553,-0.16245892265229486,-0.28249330392713157,-0.1200343812748367,0.4699914046812908
2023-03-21,69,13,-16.10320294336998,-2.5552514858718496,-0.23337975280246345,-0.19655780660552688,0.03682194619693657,0.5092054865492341
2023-03-22,78,19,-11.238076896057464,-4.098793599405326,-0.14407790892381364,-0.2157259789160698,-0.07164806999225615,0.48208798250193596
2023-03-23,64,18,-8.301833740522852,-0.995476642056019,-0.12971615219566957,-0.05530425789200106,0.07441189430366851,0.5186029735759171
2023-03-24,81,126,-14.99693990094238,-16.94926513596147,-0.1851474061844738,-0.13451797726953546,0.05062942891493835,0.5126573572287346
2023-03-25,52,15,-10.862729196247528,-3.9106996222399175,-0.20889863838937556,-0.26071330814932786,-0.0518146697599523,0.48704633256001195
2023-03-26,36,91,-7.621257881750353,-13.901860045138164,-0.21170160782639869,-0.1527676928037161,0.05893391502268258,0.5147334787556707
2023-03-27,45,79,-7.764584007469239,-11.024838516954333,-0.1725463112770942,-0.13955491793613078,0.032991393340963404,0.5082478483352408
2023-03-28,88,56,-17.22075309389038,-6.875995748443529,-0.19569037606693615,-0.12278563836506302,0.07290473770187313,0.5182261844254683
2023-03-29,77,57,-11.65918235659774,-6.3925874577398645,-0.15141795268308753,-0.11215065715333096,0.039267295529756566,0.5098168238824391
2023-03-30,89,25,-11.079674492953927,-1.83788111640024,-0.12449072463993177,-0.0735152446560096,0.05097547998392217,0.5127438699959805
2023-03-31,71,66,-9.972226722733467,-12.4547737679095,-0.14045389750328827,-0.18870869345317426,-0.04825479594988599,0.4879363010125285
2023-04-01,47,19,-4.60719036993396,-3.962329451693222,-0.09802532701987149,-0.20854365535227484,-0.11051832833240335,0.47237041791689915
2023-04-02,12,8,-1.4034272762219189,-1.0042066350579262,-0.11695227301849324,-0.12552582938224077,-0.008573556363747528,0.49785661090906314
2023-04-03,58,32,-7.38244806023431,-5.067350852987147,-0.12728358724541913,-0.15835471415584834,-0.03107112691042921,0.4922322182723927
2023-04-04,201,12,-28.638210394085036,-2.019486289238557,-0.14247865867704,-0.1682905241032131,-0.025811865426173114,0.4935470336434567
2023-04-05,277,13,-43.28714956792828,-0.8533377657149686,-0.15627129807916348,-0.06564136659345912,0.09062993148570436,0.5226574828714261
2023-04-06,152,17,-20.69970296464453,-2.060293311791611,-0.1361822563463456,-0.12119372422303594,0.014988532123309653,0.5037471330308274
2023-04-07,110,34,-17.944172165429336,-9.519562785731978,-0.16312883786753943,-0.27998714075682285,-0.11685830288928342,0.47078542427767917
2023-04-08,57,6,-9.423136142562726,-1.9005296085961163,-0.16531817793969694,-0.3167549347660194,-0.15143675682632246,0.4621408107934194
2023-04-09,30,4,-5.523142718186136,-0.837635550647974,-0.1841047572728712,-0.2094088876619935,-0.025304130389122298,0.4936739674027194
2023-04-10,202,89,-30.72884095722111,-17.215317483103718,-0.15212297503574806,-0.1934305335180193,-0.041307558482271245,0.4896731103794322
2023-04-11,247,103,-31.54858650888491,-10.599211715481943,-0.12772707088617372,-0.10290496811147518,0.02482210277469854,0.5062055256936746
2023-04-12,90,76,-13.474776088318322,-13.396477610483998,-0.14971973431464802,-0.1762694422432105,-0.026549707928562483,0.49336257301785935
2023-04-13,79,21,-15.141384431772167,-5.020762388812727,-0.1916630940730654,-0.23908392327679653,-0.04742082920373114,0.4881447926990672
2023-04-14,119,33,-12.815887086864677,-4.7368569610553095,-0.10769653014171998,-0.14354112003197908,-0.0358445898902591,0.49103885252743523
2023-04-15,79,15,-9.283548159190104,-3.9385859593749046,-0.11751326783784942,-0.2625723972916603,-0.1450591294538109,0.4637352176365473
2023-04-16,49,31,-4.394286972834379,-4.968567821269971,-0.08967932597621182,-0.1602763813312894,-0.07059705535507758,0.4823507361612306
2023-04-17,320,85,-49.281289966835175,-13.51418650666892,-0.1540040311463599,-0.1589904294902226,-0.004986398343862691,0.4987534004140343
2023-04-18,118,98,-22.76474462285114,-19.655999710215838,-0.1929215646004334,-0.20057142561444732,-0.007649861014013937,0.49808753474649653
2023-04-19,67,23,-7.315025522795622,-6.142150780535303,-0.10917948541486003,-0.26705003393631754,-0.15787054852145752,0.4605323628696356
2023-04-20,119,126,-18.17634852626361,-18.971423449955182,-0.1527424245904505,-0.15056685277742207,0.0021755718130284374,0.5005438929532571
2023-04-21,70,27,-13.469556013544207,-7.000599246617639,-0.19242222876491724,-0.2592814535784311,-0.06685922481351383,0.48328519379662155
2023-04-22,76,36,-13.173306436801795,-5.655762610040256,-0.17333297943160256,-0.15710451694556266,0.016228462486039902,0.50405711562151
2023-04-23,87,5,-15.953240962568088,-1.492499255342409,-0.1833705857766447,-0.2984998510684818,-0.11512926529183712,0.4712176836770407
2023-04-24,226,78,-28.123376820149133,-15.868302044647862,-0.12443972044313775,-0.2034397698031777,-0.07900004936003996,0.48024998765999
2023-04-25,133,58,-21.396631011739373,-5.886390785759431,-0.16087692490029604,-0.1014894963061971,0.05938742859409894,0.5148468571485247
2023-04-26,105,42,-12.77828488641535,-6.775675610580947,-0.12169795129919381,-0.16132560977573684,-0.03962765847654304,0.49009308538086427
2023-04-27,120,43,-17.848219322928344,-7.9969736587954685,-0.14873516102440287,-0.18597613159989462,-0.03724097057549175,0.4906897573561271
2023-04-28,121,131,-17.407982245771564,-18.48005226890382,-0.1438676218658807,-0.14106910128934214,0.0027985205765385657,0.5006996301441347
2023-04-29,133,40,-25.20174751682498,-1.976811086788075,-0.1894868234347743,-0.049420277169701876,0.14006654626507242,0.5350166365662681
2023-04-30,73,18,-9.924207448551897,-4.272789375812863,-0.13594804724043694,-0.23737718754515905,-0.10142914030472211,0.4746427149238195
2023-05-01,31,14,-4.859704317947035,-0.9290462485514581,-0.15676465541764628,-0.06636044632510416,0.09040420909254213,0.5226010522731356
2023-05-02,124,19,-12.146389282686869,-3.577960326525499,-0.09795475227973281,-0.1883137013960789,-0.09035894911634608,0.47741026272091347
2023-05-03,37,21,-7.379935639517498,-2.5508707747794688,-0.1994577199869594,-0.12147003689426042,0.07798768309269899,0.5194969207731748
2023-05-04,108,88,-13.872980120053398,-14.839654919531313,-0.12845351963012405,-0.1686324422674013,-0.04017892263727724,0.4899552693406807
2023-05-05,101,30,-12.715547046274878,-7.244145364573342,-0.12589650540866215,-0.24147151215244472,-0.11557500674378257,0.47110624831405434
2023-05-06,55,16,-9.733081590165966,-3.1369604151695967,-0.1769651198211994,-0.1960600259480998,-0.0190949061269004,0.4952262734682749
2023-05-07,33,8,-5.786073043607757,-0.3109372272156179,-0.17533554677599264,-0.03886715340195224,0.1364683933740404,0.5341170983435101
2023-05-08,13,4,-2.437880288809538,-0.596822887120652,-0.18752925298534906,-0.149205721780163,0.03832353120518606,0.5095808828012965
2023-05-09,11,9,0.034097198498784564,-1.4780849040689645,0.003099745318071324,-0.16423165600766274,-0.16733140132573407,0.4581671496685665
2023-05-10,57,10,-4.97513065005478,-1.9385730329086073,-0.08728299386061017,-0.19385730329086073,-0.10657430943025056,0.4733564226424374
2023-05-11,90,47,-19.48747810118948,-10.44879561952257,-0.2165275344576609,-0.22231480041537385,-0.00578726595771295,0.49855318351057176
2023-05-12,42,29,-9.04689716178109,-4.810245769942412,-0.21540231337574023,-0.16587054379111765,0.049531769584622576,0.5123829423961557
2023-05-13,38,125,-5.771186614452745,-28.803715254645795,-0.15187333195928276,-0.23042972203716636,-0.07855639007788359,0.4803609024805291
2023-05-14,44,11,-4.46291415404994,-2.664466561123845,-0.10142986713749864,-0.24222423282944047,-0.14079436569194181,0.4648014085770146
2023-05-15,65,117,-14.253732139797648,-15.945225509029115,-0.21928818676611767,-0.13628397870965056,0.0830042080564671,0.5207510520141168
2023-05-16,104,94,-16.100968468686915,-15.939863638879615,-0.15481700450660496,-0.16957301743488953,-0.014756012928284573,0.49631099676792884
2023-05-17,124,19,-15.293784837049316,-1.1914435779763153,-0.12333697449233319,-0.06270755673559554,0.06062941775673765,0.5151573544391844
2023-05-18,107,33,-13.683175102909445,-3.7702149162068963,-0.1278801411486864,-0.11424893685475443,0.01363120429393197,0.503407801073483
2023-05-19,72,25,-11.540300836772076,-2.4551047169516096,-0.16028195606627882,-0.09820418867806438,0.06207776738821444,0.5155194418470536
2023-05-20,55,8,-6.407509571072296,-0.2628093895036727,-0.11650017401949629,-0.03285117368795909,0.0836490003315372,0.5209122500828843
2023-05-21,30,6,-5.7479389899090165,-1.0792015709448606,-0.19159796633030055,-0.1798669284908101,0.011731037839490449,0.5029327594598726
2023-05-22,96,85,-13.534077737174812,-16.608337833473342,-0.14097997642890428,-0.19539220980556873,-0.054412233376664454,0.4863969416558339
2023-05-23,100,22,-14.428920983948046,-3.465124305919744,-0.14428920983948046,-0.15750565026907928,-0.013216440429598825,0.4966958898926003
2023-05-24,88,31,-12.667140583725995,-6.348589847475523,-0.14394477936052266,-0.2047932208863072,-0.06084844152578453,0.48478788961855385
2023-05-25,59,115,-8.984939909700188,-23.106853596211295,-0.1522871171135625,-0.20092916170618516,-0.04864204459262267,0.48783948885184436
2023-05-26,73,62,-10.072195595348603,-10.454397023175261,-0.13797528212806306,-0.16861930682540743,-0.03064402469734437,0.49233899382566393
2023-05-27,19,7,-4.361242746759672,-1.8318488714285195,-0.22953909193471955,-0.2616926959183599,-0.032153603983640366,0.4919615990040899
2023-05-28,19,4,-4.047962441458367,-1.1007913840585388,-0.21305065481359825,-0.2751978460146347,-0.062147191201036456,0.48446320219974087
2023-05-29,62,65,-10.353784944643849,-13.579039771240787,-0.16699653136522336,-0.20890830417293518,-0.04191177280771183,0.48952205679807204
2023-05-30,36,13,-4.35054842910904,-2.986573114991188,-0.1208485674752511,-0.2297363934608606,-0.1088878259856095,0.47277804350359764
2023-05-31,59,29,-7.610464596524253,-5.297276577548473,-0.12899092536481785,-0.18266470957063702,-0.05367378420581917,0.4865815539485452
2023-06-01,48,29,-8.031194188937661,-0.8560011871013558,-0.16731654560286793,-0.029517282313839852,0.13779926328902808,0.534449815822257
2023-06-02,90,26,-16.33692723083368,-1.9807421098230407,-0.18152141367592978,-0.07618238883934772,0.10533902483658206,0.5263347562091455
2023-06-03,29,1,-4.441325804553344,0.027823805809020996,-0.15314916567425324,0.027823805809020996,0.18097297148327424,0.5452432428708186
2023-06-04,60,5,-8.54909834380669,-0.09170590253779665,-0.14248497239677818,-0.01834118050755933,0.12414379188921885,0.5310359479723047
2023-06-05,65,25,-8.628524641651893,-5.104671727167442,-0.13274653294849068,-0.2041868690866977,-0.07144033613820702,0.48213991596544825
2023-06-06,57,16,-10.58580856982735,-3.439343665333581,-0.18571593982153245,-0.21495897908334882,-0.029243039261816373,0.4926892401845459
2023-06-07,39,13,-6.396346466601244,-2.2356030192459,-0.16400888375900627,-0.1719694630189154,-0.007960579259909145,0.4980098551850227
2023-06-08,62,9,-10.86346204300935,-0.3827510101691587,-0.17521712972595724,-0.04252789001879541,0.13268923970716184,0.5331723099267904
2023-06-09,79,111,-11.107032062063809,-12.218815966596594,-0.14059534255776973,-0.11007942312249183,0.0305159194352779,0.5076289798588195
2023-06-10,45,38,-6.78175188912428,-5.036093306393013,-0.1507055975360951,-0.13252877122086879,0.018176826315226324,0.5045442065788066
2023-06-11,41,16,-5.3144428464147495,-2.5302758487669053,-0.12962055722962804,-0.15814224054793158,-0.028521683318303542,0.4928695791704241
2023-06-12,7,2,-1.9672731210739585,-0.3237141748686554,-0.2810390172962798,-0.1618570874343277,0.11918192986195209,0.529795482465488
2023-06-13,99,37,-18.629850854485994,-4.203060975545668,-0.1881803116614747,-0.11359624258231535,0.07458406907915935,0.5186460172697899
2023-06-14,137,11,-19.296844898126437,-0.4197227092954563,-0.14085288246807617,-0.038156609935950575,0.1026962725321256,0.5256740681330314
2023-06-15,135,143,-15.863460068503628,-29.687609291329863,-0.11750711161854539,-0.20760565937992911,-0.09009854776138372,0.47747536305965405
2023-06-16,259,38,-24.71030104023521,-7.060001351055689,-0.09540656772291586,-0.18578950923830762,-0.09038294151539175,0.47740426462115204
2023-06-17,146,74,-19.202453815800254,-12.585405053469003,-0.13152365627260448,-0.17007304126309464,-0.038549384990490154,0.4903626537523775
2023-06-18,75,11,-9.322896293830127,-0.7372531291475752,-0.12430528391773502,-0.06702301174068866,0.05728227217704636,0.5143205680442616
2023-06-19,75,22,-12.011310670379316,-2.6657425983139547,-0.1601508089383909,-0.12117011810517976,0.03898069083321114,0.5097451727083028
